,company,country,description,location,review,salary,star,title
5,Monroe Consulting Group,Indonesia,"Software Engineering, Computer Science, Electrical Engineering or IT preferred. Executive recruitment company Monroe Consulting Group Indonesia is recruiting on...",Jakarta,,,,"Transaction Fraud Investigation (Software Development), Jakarta, Indonesia"
6,Desain Revolusi Indonesia PT,Indonesia,Menguasai mengoprasikan Software Autocad & Sketchup. Menguasai aspek material bangunan serta memahami prinsip kerja dari setiap pekerjaan teknik sipil...,Jakarta,,,,Quantity Surveyor
8,Teleperformance,Indonesia,"Diagnose and resolve technical hardware and software issues involving gadget connectivity. Candidate must possess at least a Diploma, Bachelor’s Degree,...",Jakarta,12.507 ulasan,,42.6,Call Center Technical / IT Helpdesk
0,Fairmont Jakarta,Indonesia,"Maintain and monitor the “Royal Service” software system. Have a sufficient working knowledge of all departments, in particular Housekeeping, Front Office and...",Jakarta,,,,Royal Service Agent
1,McKinsey & Company,Indonesia,"Lastly, you will have a strong understanding of key agile engineering practices to guide senior client IT leaders on improvement opportunities in their...",Jakarta,,,,Product Owner - Digital Labs
2,DOKU ID,Indonesia,"Coaching software engineering fundamental and principles and conduct creating a healthy engineering culture. Assess market technology choices to determine fit,...",Jakarta,,,,Senior Solution Architect
3,RimbunJOB Executive Search Indonesia,Indonesia,"2+ years of experience in Software Implementation, software development and team management. Strong in the execution across all phases of complete Software...",Jakarta,,,,Software Engineer
4,Home Credit Indonesia,Indonesia,"3+ years of software engineering experience (Java, Python, R), with Git as versioning tool. Bachelor in Computer Science / Computer Engineering / Information...",Jakarta,,,,Senior Data Engineer
8,"Columbia Personnel Services, PT",Indonesia,Please send your application by Quick Apply button below SUPPORT ENGINEER - DKI Jakarta is a job title that is categorized as IT - Software job within the...,Jakarta,,,,SUPPORT ENGINEER
0,"Staffindo Performa, PT",Indonesia,SENIOR WEB APPLICATIONS ENGINEER. Please send your application by Quick Apply button below SENIOR WEB APPLICATIONS ENGINEER - DKI Jakarta is a job title that is...,Jakarta,,,,SENIOR WEB APPLICATIONS ENGINEER
1,"Hexa Power Utama, PT",Indonesia,Minimum Diploma Degree in Computer Engineering. Please send your application by Quick Apply button below SUPPORT SPECIALIST (VB.NET / C# / SQL) - DKI Jakarta is...,Jakarta,,,,SUPPORT SPECIALIST (VB.NET / C# / SQL)
2,Tek Experts,Indonesia,"Good knowledge of various hardware, software, and Microsoft ® operating systems. The engineer will be located on a team depending on his/her strengths....",Jakarta,,,,Technical Support Consultant
3,Reeracoen Indonesia,Indonesia,"Collaborate with cross functional teams of Electrical, Firmware, and Production Engineering, Generate engineering documentation....",Jakarta,,,,Junior Mechanical Engineer
4,PT Lawencon International,Indonesia,"Software testers often work to test a wide range of programs • Candidate must possess at least a Diploma, Bachelor's Degree, Computer Science/Information...",Jakarta,,,,Quality Assurance
5,Hitachi Vantara,Indonesia,"BS in Computer Science or Electrical Engineering. The ideal candidate will have strong competitive infrastructure, software defined, analytics and automation...",Jakarta,,,,Senior Solutions Consultant
6,Summarecon,Indonesia,"Include reviewing Engineering Calculations,. Acceptable knowledge of softwares , including Microsoft Word, Excel, Power Point, Project, Autocad or equal, E-20,...",Jakarta,,,,MEP ENGINEERS (DESIGN MEP)
7,PT Lawencon International,Indonesia,"1 years relevant working experience in Software Application Support. Candidate must possess at least Diploma, Bachelor's Degree in Engineering (Computer...",Jakarta,,,,Application Support
8,OLX,Indonesia,"3+ years’ related work experience, with strong foundation/skills and background relating to Cloud Accounting software and its various integration options...",Jakarta,,,,Netsuite Support Administrator
9,PYCO Group,Indonesia,"Cutting-edge collaborative software development. Good knowledge and experience of standard software engineering process, quality control technique and quality...",Jakarta,,,,Senior QC Engineer
0,Adaro Energy,Indonesia,Strong capabilities to operate softwares:. Bachelor Degree in Engineering with specialization in geotech for soft soil and in industrial structures....,Jakarta,,,,SENIOR GEOTECH ENGINEER
1,"Staffindo Performa, PT",Indonesia,"SENIOR CONTROL ENGINEER. Minimum Bachelor Degree in Electrical, Electronic, Mechatronics Engineering. Please send your application by Quick Apply button below...",Jakarta,,,,SENIOR CONTROL ENGINEER
2,Accenture,Indonesia,"Software Engineering professionals work across the Service Delivery Lifecycle to analyze, design, build, test, implement and/or maintain multiple system...",Jakarta,11.374 ulasan,,51.0,Accenture Technology Delivery Center Graduates Opportunities 2017 - 2018
3,Jurnal Consulting,Indonesia,"Knowledge of wire framing softwares. Develop design documents, UI kits, and libraries for future use....",Jakarta,,,,Senior UI/UX Engineer
4,HappyFresh,Indonesia,"Coaching and mentoring software engineering team. Exceptional software engineering knowledge (OO design principles & patterns, performance optimization, etc)....",Jakarta,,,,Lead Software Engineer (Data)
5,Dataprima Sejahtera PT,Indonesia,"Pendidikan D3 / S1 Teknik Komputer / Informatika. Menguasai dasar Troubleshooting Hardware, Software & Jaringan....",Jakarta,,,,IT Staff
6,PageExecutive,Indonesia,"Software engineering, computer science, or electrical engineering preferred. CTO, Dir/VP Engineering, CEO/Founder). Design and code high quality software....",Jakarta,,,,CTO - Global Mobile Application Developer
7,PT Taralite (Taralite.com),Indonesia,Majoring in BS or MS degree in Computer Science / Software Engineering or a related field. Analyze websites for improvements....,Jakarta,,,,Software Engineer (Full-Time)
8,Amethyst Resources Consultancy,Indonesia,"Degree in Architecture, Engineering, Quantity Surveying or its equivalent. Prepare, update project schedule using basic scheduling software such as MS Project,...",Jakarta,,,,SENIOR PROJECT MANAGER
9,Michael Page,Indonesia,"Bachelor's degree in Actuarial Science, Computer Science, Electrical Engineering, or related field. Experience in Statistics Software (SPSS, Minitab, Stat -...",Jakarta,,,,Head of Data Analytics and Research
0,Verint Systems Inc.,Indonesia,"Means we employ people who are excited about the process of building software, and want to do this using the most up-to-date thinking on the science of software...",Jakarta,,,,Sr. Technical Consultant
2,Monroe Consulting Group,Indonesia,"Deployment and configuration of software application releases in multiple environments. Bachelor’s degree in computer science, information technology,...",Jakarta,,,,"DevOps Job (IT) (Online Platform), Jakarta, Indonesia"
3,Traveloka,Indonesia,"Passion in big data, software engineering, and systems. What you do will be mixed of software engineering, system architecture design, and operation:....",Jakarta,4 ulasan,,51.0,Data Engineer
4,PT Putragaya Wahana,Indonesia,"Competent with computer software such as, AutoCAD, Microsoft office (Word, Excel, Access, PowerPoint, MS Project, Primavera....",Jakarta,,,,Project Planner
5,Tokopedia,Indonesia,"Have high competence in data structure, algorithm, and software design. Ever dreamed involved in the development of application you downloaded and enjoyed by...",Jakarta,2 ulasan,,51.0,Mobile Engineer - Android
6,ABB,Indonesia,"We are seeking a Senior Scada Specialist to join our team in Power Grids division, who would generate designs and detailed engineering deliverables for an...",Jakarta,,,,Senior Scada specialist
7,PT Indocyber Global Teknologi,Indonesia,Have a high interest in software engineering as Programmer Java. Min....,Jakarta,,,,Bootcamp Programmer (Java / .Net)
8,Cashlez,Indonesia,"Preferably Staff (non-management & non-supervisor)s specializing in IT/Computer - Software or equivalent. Candidate must possess at least a Bachelor's Degree,...",Jakarta,,,,Technical Writer
9,Vasham Kosa Sejahtera,Indonesia,"Minimum 2 years of working experience in software engineer. Develop innovatives software, enhance and maintain existing software application....",Jakarta,,,,Software Engineer
0,PetroSea,Indonesia,"Min bachelor degree in Mining Engineering. Familiar with mine planning , scheduling software & Dozer Push Method....",Jakarta,,,,Mine Engineer - Dozer Push (Site Based)
1,"Columbia Personnel Services, PT",Indonesia,Minimum Bachelor Degree in Civil Engineering. Please send your application by Quick Apply button below DESIGN COORDINATOR - DKI Jakarta is a job title that is...,Jakarta,,,,DESIGN COORDINATOR
2,SAP,Indonesia,"Prepare and deliver value-based software demonstrations/presentations in support of sales cycles. As market leader in enterprise application software, SAP helps...",Jakarta,,,,Presales Senior Specialist
5,TOSHIBA PLTU,Indonesia,"MS Office applications, Web, CAD software, Adobe Acrobat. Archive and retrieve project documents utilizing various tools/systems, such as DMS, CAD software....",Jakarta,,,,Project Document Controller
6,RGF HR Agent Indonesia,Indonesia,"Assist in infrastructure & system software setup for development and testing environments. Participate in requirement, design, implementation, testing and...",Jakarta,,,,System Application Engineer for IT Consulting company
3,PetroSea,Indonesia,Bachelor of Science Degree in Geology or Engineering Geology or Engineering with specialization in Geotechnical Engineering....,Jakarta,,,,Geologist & Geotechnical Engineer (Site Based)
5,"Verizon Consultants Asia, PT",Indonesia,Minimum Bachelors Degree in Computer Science or Computer Engineering. Review changes in system software and hardware configuration and establish upgrade plan to...,Jakarta,,,,DATA CENTER MANAGER
6,Traveloka,Indonesia,"Excellent understanding of software engineering concepts, design patterns, and algorithms. Software engineering at Traveloka is the steward of technological...",Jakarta,4 ulasan,,51.0,Software Engineer - Machine Learning
7,Black & Veatch,Indonesia,"Demonstrated success in leading and working collaboratively with multidisciplinary site, engineering staff and contracted resources....",Jakarta,,,,Project Field Manager/Site Manager (EPC) – Est. Till Jan 2019
8,Black & Veatch,Indonesia,"Demonstrated success in leading and working collaboratively with multidisciplinary site, engineering staff and contracted resources....",Jakarta,,,,Project Field Manager (EPC) Est. Aug 2017 - Aug 2020
9,Traveloka,Indonesia,"Passion in software engineering, application development, or systems development. Leveraging breadth of knowledge and best practices in software solutions,...",Jakarta,4 ulasan,,51.0,Integration Engineer
0,Airy Rooms,Indonesia,Excellent understanding of Software Engineering and iOS Application Concepts. Have passion in Mobile Software Engineering and Mobile Products....,Jakarta,,,,Software Engineer - iOS
1,Vizrt,Indonesia,"Strong candidates will get an on the job training in utilizing a wide range of Vizrt Softwares, it’s relatable third party softwares, along with dealing with...",Jakarta,,,,Technical Support - Fresh Graduate is welcome to apply
2,Teradata,Indonesia,Software installation and configuration. Mentoring junior members of the team in software development best practices....,Jakarta,,,,Think Big - Senior Data Engineer
3,Trijaya Anugrah Kreasi,Indonesia,"Pendidikan min. STM / Politeknik / D3 Teknik Sipil / Arsitektur. Kemampuan Photoshop, Hand Sketch, dan software 3D lainnya merupakan nilai tambah....",Jakarta,,,,Drafter
4,"Columbia Personnel Services, PT",Indonesia,"Advance user of MS Office software, especially Excel. Please send your application by Quick Apply button below WAREHOUSE PLANNER - DKI Jakarta is a job title...",Jakarta,,,,WAREHOUSE PLANNER
5,Traveloka,Indonesia,"Passion in software engineering, especially in building rich applications. Front-end engineers at Traveloka take the central roles in utilizing the full...",Jakarta,4 ulasan,,51.0,Software Engineer - Web
